
studentNumber,studentGender,studentBDate,studentNetAccess,firstName,lastName,relationID,healthID,activityID
196600461,F,,Y,PrimeiroNome460,UltimoNome460,,,
196600462,F,,Y,PrimeiroNome461,UltimoNome461,,,
196600463,F,,Y,PrimeiroNome462,UltimoNome462,,,
196600464,F,,Y,PrimeiroNome463,UltimoNome463,,,
196600465,F,,Y,PrimeiroNome464,UltimoNome464,,,
196600466,F,,Y,PrimeiroNome465,UltimoNome465,,,
196600467,F,,Y,PrimeiroNome466,UltimoNome466,,,
196600468,F,,Y,PrimeiroNome467,UltimoNome467,,,
196600469,F,,Y,PrimeiroNome468,UltimoNome468,,,
196600470,F,,Y,PrimeiroNome469,UltimoNome469,,,
196600471,F,,Y,PrimeiroNome470,UltimoNome470,,,
196600472,F,,Y,PrimeiroNome471,UltimoNome471,,,
196600473,F,,Y,PrimeiroNome472,UltimoNome472,,,
196600474,F,,Y,PrimeiroNome473,UltimoNome473,,,
196600475,F,,Y,PrimeiroNome474,UltimoNome474,,,
196600476,F,,Y,PrimeiroNome475,UltimoNome475,,,
196600477,F,,Y,PrimeiroNome476,UltimoNome476,,,
196600478,F,,Y,PrimeiroNome477,UltimoNome477,,,
196600479,F,,Y,PrimeiroNome478,UltimoNome478,,,
196600480,F,,Y,PrimeiroNome479,UltimoNome479,,,
196600481,F,,Y,PrimeiroNome480,UltimoNome480,,,
196600482,F,,Y,PrimeiroNome481,UltimoNome481,,,
196600483,F,,Y,PrimeiroNome482,UltimoNome482,,,
196600484,F,,Y,PrimeiroNome483,UltimoNome483,,,
196600485,F,,Y,PrimeiroNome484,UltimoNome484,,,
196600486,F,,Y,PrimeiroNome485,UltimoNome485,,,
196600487,F,,Y,PrimeiroNome486,UltimoNome486,,,
196600488,F,,Y,PrimeiroNome487,UltimoNome487,,,
196600489,F,,Y,PrimeiroNome488,UltimoNome488,,,
196600490,F,,Y,PrimeiroNome489,UltimoNome489,,,
196600491,F,,Y,PrimeiroNome490,UltimoNome490,,,
196600492,F,,Y,PrimeiroNome491,UltimoNome491,,,
196600493,F,,Y,PrimeiroNome492,UltimoNome492,,,
196600494,F,,Y,PrimeiroNome493,UltimoNome493,,,
196600495,F,,Y,PrimeiroNome494,UltimoNome494,,,
196600496,F,,Y,PrimeiroNome495,UltimoNome495,,,
196600497,F,,Y,PrimeiroNome496,UltimoNome496,,,
196600498,F,,Y,PrimeiroNome497,UltimoNome497,,,
196600499,F,,Y,PrimeiroNome498,UltimoNome498,,,
196600500,F,,Y,PrimeiroNome499,UltimoNome499,,,
196600501,F,,Y,PrimeiroNome500,UltimoNome500,,,
196600502,F,,Y,PrimeiroNome501,UltimoNome501,,,
196600503,F,,Y,PrimeiroNome502,UltimoNome502,,,
196600504,F,,Y,PrimeiroNome503,UltimoNome503,,,
196600505,F,,Y,PrimeiroNome504,UltimoNome504,,,
196600506,F,,Y,PrimeiroNome505,UltimoNome505,,,
196600507,F,,Y,PrimeiroNome506,UltimoNome506,,,
196600508,F,,Y,PrimeiroNome507,UltimoNome507,,,
196600509,F,,Y,PrimeiroNome508,UltimoNome508,,,
196600510,F,,Y,PrimeiroNome509,UltimoNome509,,,
196600511,F,,Y,PrimeiroNome510,UltimoNome510,,,
196600512,F,,Y,PrimeiroNome511,UltimoNome511,,,
196600513,F,,Y,PrimeiroNome512,UltimoNome512,,,
196600514,F,,Y,PrimeiroNome513,UltimoNome513,,,
196600515,F,,Y,PrimeiroNome514,UltimoNome514,,,
196600516,F,,Y,PrimeiroNome515,UltimoNome515,,,
196600517,F,,Y,PrimeiroNome516,UltimoNome516,,,
196600518,F,,Y,PrimeiroNome517,UltimoNome517,,,
196600519,F,,Y,PrimeiroNome518,UltimoNome518,,,
196600520,F,,Y,PrimeiroNome519,UltimoNome519,,,
196600521,F,,Y,PrimeiroNome520,UltimoNome520,,,
196600522,F,,Y,PrimeiroNome521,UltimoNome521,,,
196600523,F,,Y,PrimeiroNome522,UltimoNome522,,,
196600524,F,,Y,PrimeiroNome523,UltimoNome523,,,
196600525,F,,Y,PrimeiroNome524,UltimoNome524,,,
196600526,F,,Y,PrimeiroNome525,UltimoNome525,,,
196600527,F,,Y,PrimeiroNome526,UltimoNome526,,,
196600528,F,,Y,PrimeiroNome527,UltimoNome527,,,
196600529,F,,Y,PrimeiroNome528,UltimoNome528,,,
196600530,F,,Y,PrimeiroNome529,UltimoNome529,,,
196600531,F,,Y,PrimeiroNome530,UltimoNome530,,,
196600532,F,,Y,PrimeiroNome531,UltimoNome531,,,
196600533,F,,Y,PrimeiroNome532,UltimoNome532,,,
196600534,F,,Y,PrimeiroNome533,UltimoNome533,,,
196600535,F,,Y,PrimeiroNome534,UltimoNome534,,,
196600536,F,,Y,PrimeiroNome535,UltimoNome535,,,
196600537,F,,Y,PrimeiroNome536,UltimoNome536,,,
196600538,F,,Y,PrimeiroNome537,UltimoNome537,,,
196600539,F,,Y,PrimeiroNome538,UltimoNome538,,,
196600540,F,,Y,PrimeiroNome539,UltimoNome539,,,
196600541,F,,Y,PrimeiroNome540,UltimoNome540,,,
196600542,F,,Y,PrimeiroNome541,UltimoNome541,,,
196600543,F,,Y,PrimeiroNome542,UltimoNome542,,,
196600544,F,,Y,PrimeiroNome543,UltimoNome543,,,
196600545,F,,Y,PrimeiroNome544,UltimoNome544,,,
196600546,F,,Y,PrimeiroNome545,UltimoNome545,,,
196600547,F,,Y,PrimeiroNome546,UltimoNome546,,,
196600548,F,,Y,PrimeiroNome547,UltimoNome547,,,
196600549,F,,Y,PrimeiroNome548,UltimoNome548,,,
196600550,F,,Y,PrimeiroNome549,UltimoNome549,,,
196600551,F,,Y,PrimeiroNome550,UltimoNome550,,,
196600552,F,,Y,PrimeiroNome551,UltimoNome551,,,
196600553,F,,Y,PrimeiroNome552,UltimoNome552,,,
196600554,F,,Y,PrimeiroNome553,UltimoNome553,,,
196600555,F,,Y,PrimeiroNome554,UltimoNome554,,,
196600556,F,,Y,PrimeiroNome555,UltimoNome555,,,
196600557,F,,Y,PrimeiroNome556,UltimoNome556,,,
196600558,F,,Y,PrimeiroNome557,UltimoNome557,,,
196600559,F,,Y,PrimeiroNome558,UltimoNome558,,,
196600560,F,,Y,PrimeiroNome559,UltimoNome559,,,
196600561,F,,Y,PrimeiroNome560,UltimoNome560,,,
196600562,F,,Y,PrimeiroNome561,UltimoNome561,,,
196600563,F,,Y,PrimeiroNome562,UltimoNome562,,,
196600564,F,,Y,PrimeiroNome563,UltimoNome563,,,
196600565,F,,Y,PrimeiroNome564,UltimoNome564,,,
196600566,F,,Y,PrimeiroNome565,UltimoNome565,,,
196600567,F,,Y,PrimeiroNome566,UltimoNome566,,,
196600568,F,,Y,PrimeiroNome567,UltimoNome567,,,
196600569,F,,Y,PrimeiroNome568,UltimoNome568,,,
196600570,F,,Y,PrimeiroNome569,UltimoNome569,,,
196600571,F,,Y,PrimeiroNome570,UltimoNome570,,,
196600572,F,,Y,PrimeiroNome571,UltimoNome571,,,
196600573,F,,Y,PrimeiroNome572,UltimoNome572,,,
196600574,F,,Y,PrimeiroNome573,UltimoNome573,,,
196600575,F,,Y,PrimeiroNome574,UltimoNome574,,,
196600576,F,,Y,PrimeiroNome575,UltimoNome575,,,
196600577,F,,Y,PrimeiroNome576,UltimoNome576,,,
196600578,F,,Y,PrimeiroNome577,UltimoNome577,,,
196600579,F,,Y,PrimeiroNome578,UltimoNome578,,,
196600580,F,,Y,PrimeiroNome579,UltimoNome579,,,
196600581,F,,Y,PrimeiroNome580,UltimoNome580,,,
196600582,F,,Y,PrimeiroNome581,UltimoNome581,,,
196600583,F,,Y,PrimeiroNome582,UltimoNome582,,,
196600584,F,,Y,PrimeiroNome583,UltimoNome583,,,
196600585,F,,Y,PrimeiroNome584,UltimoNome584,,,
196600586,F,,Y,PrimeiroNome585,UltimoNome585,,,
196600587,F,,Y,PrimeiroNome586,UltimoNome586,,,
196600588,F,,Y,PrimeiroNome587,UltimoNome587,,,
196600589,F,,Y,PrimeiroNome588,UltimoNome588,,,
196600590,F,,Y,PrimeiroNome589,UltimoNome589,,,
196600591,F,,Y,PrimeiroNome590,UltimoNome590,,,
196600592,F,,Y,PrimeiroNome591,UltimoNome591,,,
196600593,F,,Y,PrimeiroNome592,UltimoNome592,,,
196600594,F,,Y,PrimeiroNome593,UltimoNome593,,,
196600595,F,,Y,PrimeiroNome594,UltimoNome594,,,
196600596,F,,Y,PrimeiroNome595,UltimoNome595,,,
196600597,F,,Y,PrimeiroNome596,UltimoNome596,,,
196600598,F,,Y,PrimeiroNome597,UltimoNome597,,,
196600599,F,,Y,PrimeiroNome598,UltimoNome598,,,
196600600,F,,Y,PrimeiroNome599,UltimoNome599,,,
196600601,F,,Y,PrimeiroNome600,UltimoNome600,,,
196600602,F,,Y,PrimeiroNome601,UltimoNome601,,,
196600603,F,,Y,PrimeiroNome602,UltimoNome602,,,
196600604,F,,Y,PrimeiroNome603,UltimoNome603,,,
196600605,F,,Y,PrimeiroNome604,UltimoNome604,,,
196600606,F,,Y,PrimeiroNome605,UltimoNome605,,,
196600607,F,,Y,PrimeiroNome606,UltimoNome606,,,
196600608,F,,Y,PrimeiroNome607,UltimoNome607,,,
196600609,F,,Y,PrimeiroNome608,UltimoNome608,,,
196600610,F,,Y,PrimeiroNome609,UltimoNome609,,,
196600611,F,,Y,PrimeiroNome610,UltimoNome610,,,
196600612,F,,Y,PrimeiroNome611,UltimoNome611,,,
196600613,F,,Y,PrimeiroNome612,UltimoNome612,,,
196600614,F,,Y,PrimeiroNome613,UltimoNome613,,,
196600615,F,,Y,PrimeiroNome614,UltimoNome614,,,
196600616,F,,Y,PrimeiroNome615,UltimoNome615,,,
196600617,F,,Y,PrimeiroNome616,UltimoNome616,,,
196600618,F,,Y,PrimeiroNome617,UltimoNome617,,,
196600619,F,,Y,PrimeiroNome618,UltimoNome618,,,
196600620,F,,Y,PrimeiroNome619,UltimoNome619,,,
196600621,F,,Y,PrimeiroNome620,UltimoNome620,,,
196600622,F,,Y,PrimeiroNome621,UltimoNome621,,,
196600623,F,,Y,PrimeiroNome622,UltimoNome622,,,
196600624,F,,Y,PrimeiroNome623,UltimoNome623,,,
196600625,F,,Y,PrimeiroNome624,UltimoNome624,,,
196600626,F,,Y,PrimeiroNome625,UltimoNome625,,,
196600627,F,,Y,PrimeiroNome626,UltimoNome626,,,
196600628,F,,Y,PrimeiroNome627,UltimoNome627,,,
196600629,F,,Y,PrimeiroNome628,UltimoNome628,,,
196600630,F,,Y,PrimeiroNome629,UltimoNome629,,,
196600631,F,,Y,PrimeiroNome630,UltimoNome630,,,
196600632,F,,Y,PrimeiroNome631,UltimoNome631,,,
196600633,F,,Y,PrimeiroNome632,UltimoNome632,,,
196600634,F,,Y,PrimeiroNome633,UltimoNome633,,,
196600635,F,,Y,PrimeiroNome634,UltimoNome634,,,
196600636,F,,Y,PrimeiroNome635,UltimoNome635,,,
196600637,F,,Y,PrimeiroNome636,UltimoNome636,,,
196600638,F,,Y,PrimeiroNome637,UltimoNome637,,,
196600639,F,,Y,PrimeiroNome638,UltimoNome638,,,
196600640,F,,Y,PrimeiroNome639,UltimoNome639,,,
196600641,F,,Y,PrimeiroNome640,UltimoNome640,,,
196600642,F,,Y,PrimeiroNome641,UltimoNome641,,,
196600643,F,,Y,PrimeiroNome642,UltimoNome642,,,
196600644,F,,Y,PrimeiroNome643,UltimoNome643,,,
196600645,F,,Y,PrimeiroNome644,UltimoNome644,,,
196600646,F,,Y,PrimeiroNome645,UltimoNome645,,,
196600647,F,,Y,PrimeiroNome646,UltimoNome646,,,
196600648,F,,Y,PrimeiroNome647,UltimoNome647,,,
196600649,F,,Y,PrimeiroNome648,UltimoNome648,,,
196600650,F,,Y,PrimeiroNome649,UltimoNome649,,,
196600651,F,,Y,PrimeiroNome650,UltimoNome650,,,
196600652,F,,Y,PrimeiroNome651,UltimoNome651,,,
196600653,F,,Y,PrimeiroNome652,UltimoNome652,,,
196600654,F,,Y,PrimeiroNome653,UltimoNome653,,,
196600655,F,,Y,PrimeiroNome654,UltimoNome654,,,
196600656,F,,Y,PrimeiroNome655,UltimoNome655,,,
196600657,F,,Y,PrimeiroNome656,UltimoNome656,,,
196600658,F,,Y,PrimeiroNome657,UltimoNome657,,,
196600659,F,,Y,PrimeiroNome658,UltimoNome658,,,
196600660,F,,Y,PrimeiroNome659,UltimoNome659,,,
196600661,F,,Y,PrimeiroNome660,UltimoNome660,,,
196600662,F,,Y,PrimeiroNome661,UltimoNome661,,,
196600663,F,,Y,PrimeiroNome662,UltimoNome662,,,
196600664,F,,Y,PrimeiroNome663,UltimoNome663,,,
196600665,F,,Y,PrimeiroNome664,UltimoNome664,,,
196600666,F,,Y,PrimeiroNome665,UltimoNome665,,,
196600667,F,,Y,PrimeiroNome666,UltimoNome666,,,
196600668,F,,Y,PrimeiroNome667,UltimoNome667,,,
196600669,F,,Y,PrimeiroNome668,UltimoNome668,,,
196600670,F,,Y,PrimeiroNome669,UltimoNome669,,,
196600671,F,,Y,PrimeiroNome670,UltimoNome670,,,
196600672,F,,Y,PrimeiroNome671,UltimoNome671,,,
196600673,F,,Y,PrimeiroNome672,UltimoNome672,,,
196600674,F,,Y,PrimeiroNome673,UltimoNome673,,,
196600675,F,,Y,PrimeiroNome674,UltimoNome674,,,
196600676,F,,Y,PrimeiroNome675,UltimoNome675,,,
196600677,F,,Y,PrimeiroNome676,UltimoNome676,,,
196600678,F,,Y,PrimeiroNome677,UltimoNome677,,,
196600679,F,,Y,PrimeiroNome678,UltimoNome678,,,
196600680,F,,Y,PrimeiroNome679,UltimoNome679,,,
196600681,F,,Y,PrimeiroNome680,UltimoNome680,,,
196600682,F,,Y,PrimeiroNome681,UltimoNome681,,,
196600683,F,,Y,PrimeiroNome682,UltimoNome682,,,
196600684,F,,Y,PrimeiroNome683,UltimoNome683,,,
196600685,F,,Y,PrimeiroNome684,UltimoNome684,,,
196700001,F,,Y,PrimeiroNome0,UltimoNome0,,,
196700002,F,,Y,PrimeiroNome1,UltimoNome1,,,
196700003,F,,Y,PrimeiroNome2,UltimoNome2,,,
196700004,F,,Y,PrimeiroNome3,UltimoNome3,,,
196700005,F,,Y,PrimeiroNome4,UltimoNome4,,,
196700006,F,,Y,PrimeiroNome5,UltimoNome5,,,
196700007,F,,Y,PrimeiroNome6,UltimoNome6,,,
196700008,F,,Y,PrimeiroNome7,UltimoNome7,,,
196700009,F,,Y,PrimeiroNome8,UltimoNome8,,,
196700010,F,,Y,PrimeiroNome9,UltimoNome9,,,
196700011,F,,Y,PrimeiroNome10,UltimoNome10,,,
196700012,F,,Y,PrimeiroNome11,UltimoNome11,,,
196700013,F,,Y,PrimeiroNome12,UltimoNome12,,,
196700014,F,,Y,PrimeiroNome13,UltimoNome13,,,
196700015,F,,Y,PrimeiroNome14,UltimoNome14,,,
196700016,F,,Y,PrimeiroNome15,UltimoNome15,,,
196700017,F,,Y,PrimeiroNome16,UltimoNome16,,,
196700018,F,,Y,PrimeiroNome17,UltimoNome17,,,
196700019,F,,Y,PrimeiroNome18,UltimoNome18,,,
196700020,F,,Y,PrimeiroNome19,UltimoNome19,,,
196700021,F,,Y,PrimeiroNome20,UltimoNome20,,,
196700022,F,,Y,PrimeiroNome21,UltimoNome21,,,
196700023,F,,Y,PrimeiroNome22,UltimoNome22,,,
196700024,F,,Y,PrimeiroNome23,UltimoNome23,,,
196700025,F,,Y,PrimeiroNome24,UltimoNome24,,,
196700026,F,,Y,PrimeiroNome25,UltimoNome25,,,
196700027,F,,Y,PrimeiroNome26,UltimoNome26,,,
196700028,F,,Y,PrimeiroNome27,UltimoNome27,,,
196700029,F,,Y,PrimeiroNome28,UltimoNome28,,,
196700030,F,,Y,PrimeiroNome29,UltimoNome29,,,
196700031,F,,Y,PrimeiroNome30,UltimoNome30,,,
196700032,F,,Y,PrimeiroNome31,UltimoNome31,,,
196700033,F,,Y,PrimeiroNome32,UltimoNome32,,,
196700034,F,,Y,PrimeiroNome33,UltimoNome33,,,
196700035,F,,Y,PrimeiroNome34,UltimoNome34,,,
196700036,F,,Y,PrimeiroNome35,UltimoNome35,,,
196700037,F,,Y,PrimeiroNome36,UltimoNome36,,,
196700038,F,,Y,PrimeiroNome37,UltimoNome37,,,
196700039,F,,Y,PrimeiroNome38,UltimoNome38,,,
196700040,F,,Y,PrimeiroNome39,UltimoNome39,,,
196700041,F,,Y,PrimeiroNome40,UltimoNome40,,,
196700042,F,,Y,PrimeiroNome41,UltimoNome41,,,
196700043,F,,Y,PrimeiroNome42,UltimoNome42,,,
196700044,F,,Y,PrimeiroNome43,UltimoNome43,,,
196700045,F,,Y,PrimeiroNome44,UltimoNome44,,,
196700046,F,,Y,PrimeiroNome45,UltimoNome45,,,
196700047,F,,Y,PrimeiroNome46,UltimoNome46,,,
196700048,F,,Y,PrimeiroNome47,UltimoNome47,,,
196700049,F,,Y,PrimeiroNome48,UltimoNome48,,,
196700050,F,,Y,PrimeiroNome49,UltimoNome49,,,
196700051,F,,Y,PrimeiroNome50,UltimoNome50,,,
196700052,F,,Y,PrimeiroNome51,UltimoNome51,,,
196700053,F,,Y,PrimeiroNome52,UltimoNome52,,,
196700054,F,,Y,PrimeiroNome53,UltimoNome53,,,
196700055,F,,Y,PrimeiroNome54,UltimoNome54,,,
196700056,F,,Y,PrimeiroNome55,UltimoNome55,,,
196700057,F,,Y,PrimeiroNome56,UltimoNome56,,,
196700058,F,,Y,PrimeiroNome57,UltimoNome57,,,
196700059,F,,Y,PrimeiroNome58,UltimoNome58,,,
196700060,F,,Y,PrimeiroNome59,UltimoNome59,,,
196700061,F,,Y,PrimeiroNome60,UltimoNome60,,,
196700062,F,,Y,PrimeiroNome61,UltimoNome61,,,
196700063,F,,Y,PrimeiroNome62,UltimoNome62,,,
196700064,F,,Y,PrimeiroNome63,UltimoNome63,,,
196700065,F,,Y,PrimeiroNome64,UltimoNome64,,,
196700066,F,,Y,PrimeiroNome65,UltimoNome65,,,
196700067,F,,Y,PrimeiroNome66,UltimoNome66,,,
196700068,F,,Y,PrimeiroNome67,UltimoNome67,,,
196700069,F,,Y,PrimeiroNome68,UltimoNome68,,,
196700070,F,,Y,PrimeiroNome69,UltimoNome69,,,
196700071,F,,Y,PrimeiroNome70,UltimoNome70,,,
196700072,F,,Y,PrimeiroNome71,UltimoNome71,,,
196700073,F,,Y,PrimeiroNome72,UltimoNome72,,,
196700074,F,,Y,PrimeiroNome73,UltimoNome73,,,
196700075,F,,Y,PrimeiroNome74,UltimoNome74,,,
196700076,F,,Y,PrimeiroNome75,UltimoNome75,,,
196700077,F,,Y,PrimeiroNome76,UltimoNome76,,,
196700078,F,,Y,PrimeiroNome77,UltimoNome77,,,
196700079,F,,Y,PrimeiroNome78,UltimoNome78,,,
196700080,F,,Y,PrimeiroNome79,UltimoNome79,,,
196700081,F,,Y,PrimeiroNome80,UltimoNome80,,,
196700082,F,,Y,PrimeiroNome81,UltimoNome81,,,
196700083,F,,Y,PrimeiroNome82,UltimoNome82,,,
196700084,F,,Y,PrimeiroNome83,UltimoNome83,,,
196700085,F,,Y,PrimeiroNome84,UltimoNome84,,,
196700086,F,,Y,PrimeiroNome85,UltimoNome85,,,
196700087,F,,Y,PrimeiroNome86,UltimoNome86,,,
196700088,F,,Y,PrimeiroNome87,UltimoNome87,,,
196700089,F,,Y,PrimeiroNome88,UltimoNome88,,,
196700090,F,,Y,PrimeiroNome89,UltimoNome89,,,
196700091,F,,Y,PrimeiroNome90,UltimoNome90,,,
196700092,F,,Y,PrimeiroNome91,UltimoNome91,,,
196700093,F,,Y,PrimeiroNome92,UltimoNome92,,,
196700094,F,,Y,PrimeiroNome93,UltimoNome93,,,
196700095,F,,Y,PrimeiroNome94,UltimoNome94,,,
196700096,F,,Y,PrimeiroNome95,UltimoNome95,,,
196700097,F,,Y,PrimeiroNome96,UltimoNome96,,,
196700098,F,,Y,PrimeiroNome97,UltimoNome97,,,
196700099,F,,Y,PrimeiroNome98,UltimoNome98,,,
196700100,F,,Y,PrimeiroNome99,UltimoNome99,,,
196700101,F,,Y,PrimeiroNome100,UltimoNome100,,,
196700102,F,,Y,PrimeiroNome101,UltimoNome101,,,
196700103,F,,Y,PrimeiroNome102,UltimoNome102,,,
196700104,F,,Y,PrimeiroNome103,UltimoNome103,,,
196700105,F,,Y,PrimeiroNome104,UltimoNome104,,,
196700106,F,,Y,PrimeiroNome105,UltimoNome105,,,
196700107,F,,Y,PrimeiroNome106,UltimoNome106,,,
196700108,F,,Y,PrimeiroNome107,UltimoNome107,,,
196700109,F,,Y,PrimeiroNome108,UltimoNome108,,,
196700110,F,,Y,PrimeiroNome109,UltimoNome109,,,
196700111,F,,Y,PrimeiroNome110,UltimoNome110,,,
196700112,F,,Y,PrimeiroNome111,UltimoNome111,,,
196700113,F,,Y,PrimeiroNome112,UltimoNome112,,,
196700114,F,,Y,PrimeiroNome113,UltimoNome113,,,
196700115,F,,Y,PrimeiroNome114,UltimoNome114,,,
196700116,F,,Y,PrimeiroNome115,UltimoNome115,,,
196700117,F,,Y,PrimeiroNome116,UltimoNome116,,,
196700118,F,,Y,PrimeiroNome117,UltimoNome117,,,
196700119,F,,Y,PrimeiroNome118,UltimoNome118,,,
196700120,F,,Y,PrimeiroNome119,UltimoNome119,,,
196700121,F,,Y,PrimeiroNome120,UltimoNome120,,,
196700122,F,,Y,PrimeiroNome121,UltimoNome121,,,
196700123,F,,Y,PrimeiroNome122,UltimoNome122,,,
196700124,F,,Y,PrimeiroNome123,UltimoNome123,,,
196700125,F,,Y,PrimeiroNome124,UltimoNome124,,,
196700126,F,,Y,PrimeiroNome125,UltimoNome125,,,
196700127,F,,Y,PrimeiroNome126,UltimoNome126,,,
196700128,F,,Y,PrimeiroNome127,UltimoNome127,,,
196700129,F,,Y,PrimeiroNome128,UltimoNome128,,,
196700130,F,,Y,PrimeiroNome129,UltimoNome129,,,
196700131,F,,Y,PrimeiroNome130,UltimoNome130,,,
196700132,F,,Y,PrimeiroNome131,UltimoNome131,,,
196700133,F,,Y,PrimeiroNome132,UltimoNome132,,,
196700134,F,,Y,PrimeiroNome133,UltimoNome133,,,
196700135,F,,Y,PrimeiroNome134,UltimoNome134,,,
196700136,F,,Y,PrimeiroNome135,UltimoNome135,,,
196700137,F,,Y,PrimeiroNome136,UltimoNome136,,,
196700138,F,,Y,PrimeiroNome137,UltimoNome137,,,
196700139,F,,Y,PrimeiroNome138,UltimoNome138,,,
196700140,F,,Y,PrimeiroNome139,UltimoNome139,,,
196700141,F,,Y,PrimeiroNome140,UltimoNome140,,,
196700142,F,,Y,PrimeiroNome141,UltimoNome141,,,
196700143,F,,Y,PrimeiroNome142,UltimoNome142,,,
196700144,F,,Y,PrimeiroNome143,UltimoNome143,,,
196700145,F,,Y,PrimeiroNome144,UltimoNome144,,,
196700146,F,,Y,PrimeiroNome145,UltimoNome145,,,
196700147,F,,Y,PrimeiroNome146,UltimoNome146,,,
196700148,F,,Y,PrimeiroNome147,UltimoNome147,,,
196700149,F,,Y,PrimeiroNome148,UltimoNome148,,,
196700150,F,,Y,PrimeiroNome149,UltimoNome149,,,
196700151,F,,Y,PrimeiroNome150,UltimoNome150,,,
196700152,F,,Y,PrimeiroNome151,UltimoNome151,,,
196700153,F,,Y,PrimeiroNome152,UltimoNome152,,,
196700154,F,,Y,PrimeiroNome153,UltimoNome153,,,
196700155,F,,Y,PrimeiroNome154,UltimoNome154,,,
196700156,F,,Y,PrimeiroNome155,UltimoNome155,,,
196700157,F,,Y,PrimeiroNome156,UltimoNome156,,,
196700158,F,,Y,PrimeiroNome157,UltimoNome157,,,
196700159,F,,Y,PrimeiroNome158,UltimoNome158,,,
196700160,F,,Y,PrimeiroNome159,UltimoNome159,,,
196700161,F,,Y,PrimeiroNome160,UltimoNome160,,,
196700162,F,,Y,PrimeiroNome161,UltimoNome161,,,
196700163,F,,Y,PrimeiroNome162,UltimoNome162,,,
196700164,F,,Y,PrimeiroNome163,UltimoNome163,,,
196700165,F,,Y,PrimeiroNome164,UltimoNome164,,,
196700166,F,,Y,PrimeiroNome165,UltimoNome165,,,
196700167,F,,Y,PrimeiroNome166,UltimoNome166,,,
196700168,F,,Y,PrimeiroNome167,UltimoNome167,,,
196700169,F,,Y,PrimeiroNome168,UltimoNome168,,,
196700170,F,,Y,PrimeiroNome169,UltimoNome169,,,
196700171,F,,Y,PrimeiroNome170,UltimoNome170,,,
196700172,F,,Y,PrimeiroNome171,UltimoNome171,,,
196700173,F,,Y,PrimeiroNome172,UltimoNome172,,,
196700174,F,,Y,PrimeiroNome173,UltimoNome173,,,
196700175,F,,Y,PrimeiroNome174,UltimoNome174,,,
196700176,F,,Y,PrimeiroNome175,UltimoNome175,,,
196700177,F,,Y,PrimeiroNome176,UltimoNome176,,,
196700178,F,,Y,PrimeiroNome177,UltimoNome177,,,
196700179,F,,Y,PrimeiroNome178,UltimoNome178,,,
196700180,F,,Y,PrimeiroNome179,UltimoNome179,,,
196700181,F,,Y,PrimeiroNome180,UltimoNome180,,,
196700182,F,,Y,PrimeiroNome181,UltimoNome181,,,
196700183,F,,Y,PrimeiroNome182,UltimoNome182,,,
196700184,F,,Y,PrimeiroNome183,UltimoNome183,,,
196700185,F,,Y,PrimeiroNome184,UltimoNome184,,,
196700186,F,,Y,PrimeiroNome185,UltimoNome185,,,
196700187,F,,Y,PrimeiroNome186,UltimoNome186,,,
196700188,F,,Y,PrimeiroNome187,UltimoNome187,,,
196700189,F,,Y,PrimeiroNome188,UltimoNome188,,,
196700190,F,,Y,PrimeiroNome189,UltimoNome189,,,
196700191,F,,Y,PrimeiroNome190,UltimoNome190,,,
196700192,F,,Y,PrimeiroNome191,UltimoNome191,,,
196700193,F,,Y,PrimeiroNome192,UltimoNome192,,,
196700194,F,,Y,PrimeiroNome193,UltimoNome193,,,
196700195,F,,Y,PrimeiroNome194,UltimoNome194,,,
196700196,F,,Y,PrimeiroNome195,UltimoNome195,,,
196700197,F,,Y,PrimeiroNome196,UltimoNome196,,,
196700198,F,,Y,PrimeiroNome197,UltimoNome197,,,
196700199,F,,Y,PrimeiroNome198,UltimoNome198,,,
196700200,F,,Y,PrimeiroNome199,UltimoNome199,,,
196700201,F,,Y,PrimeiroNome200,UltimoNome200,,,
196700202,F,,Y,PrimeiroNome201,UltimoNome201,,,
196700203,F,,Y,PrimeiroNome202,UltimoNome202,,,
196700204,F,,Y,PrimeiroNome203,UltimoNome203,,,
196700205,F,,Y,PrimeiroNome204,UltimoNome204,,,
196700206,F,,Y,PrimeiroNome205,UltimoNome205,,,
196700207,F,,Y,PrimeiroNome206,UltimoNome206,,,
196700208,F,,Y,PrimeiroNome207,UltimoNome207,,,
196700209,F,,Y,PrimeiroNome208,UltimoNome208,,,
196700210,F,,Y,PrimeiroNome209,UltimoNome209,,,
196700211,F,,Y,PrimeiroNome210,UltimoNome210,,,
196700212,F,,Y,PrimeiroNome211,UltimoNome211,,,
196700213,F,,Y,PrimeiroNome212,UltimoNome212,,,
196700214,F,,Y,PrimeiroNome213,UltimoNome213,,,
196700215,F,,Y,PrimeiroNome214,UltimoNome214,,,
196700216,F,,Y,PrimeiroNome215,UltimoNome215,,,
196700217,F,,Y,PrimeiroNome216,UltimoNome216,,,
196700218,F,,Y,PrimeiroNome217,UltimoNome217,,,
196700219,F,,Y,PrimeiroNome218,UltimoNome218,,,
196700220,F,,Y,PrimeiroNome219,UltimoNome219,,,
196700221,F,,Y,PrimeiroNome220,UltimoNome220,,,
196700222,F,,Y,PrimeiroNome221,UltimoNome221,,,
196700223,F,,Y,PrimeiroNome222,UltimoNome222,,,
196700224,F,,Y,PrimeiroNome223,UltimoNome223,,,
196700225,F,,Y,PrimeiroNome224,UltimoNome224,,,
